claim_id,claimant_id,vehicle_id,clinic_provider_id,repair_provider_id,attorney_provider_id,incident_type,weather_condition,claim_date,police_report_filed,injuries_count,witnesses_count,claim_amount,claim_status,payout_amount,is_fraud,fraud_ring_id
CM004389,CL000222,VH001192,PR000156,,,parking_lot,rain,2023-07-01,True,2,0,2793.03,paid,2727.61,0,
CM006078,CL000810,VH003320,PR000216,PR000087,,sideswipe,clear,2025-09-16,False,0,0,1690.1,paid,1589.87,0,
CM000146,CL002625,VH003702,,PR000071,,multi_vehicle_pileup,clear,2023-01-05,True,0,2,6604.6,under_review,,0,
CM006468,CL002219,VH002215,PR000073,PR000166,,multi_vehicle_pileup,fog,2024-03-07,True,2,1,5378.49,paid,5355.78,0,
CM002034,CL001517,VH000493,PR000212,PR000050,,parking_lot,rain,2025-05-14,True,0,0,5102.34,paid,4953.75,0,
CM008052,CL001044,VH001781,PR000035,PR000218,,single_vehicle,clear,2023-10-15,False,0,2,461.39,paid,440.4,0,
CM001166,CL000921,VH000328,,PR000165,,rear_end_collision,rain,2023-10-22,True,1,1,1929.53,paid,1873.98,0,
CM003501,CL003788,VH003332,PR000082,PR000090,,multi_vehicle_pileup,clear,2025-05-31,False,1,2,3503.36,paid,3332.22,0,
CM002051,CL003809,VH000876,PR000026,PR000242,,parking_lot,clear,2023-05-07,True,0,1,1897.03,paid,1826.09,0,
CM003761,CL000368,VH002628,PR000066,PR000242,,sideswipe,rain,2025-03-19,True,0,2,4066.07,paid,3711.86,0,
CM002625,CL000557,VH000738,,,,parking_lot,clear,2023-11-04,True,1,0,6685.01,paid,6271.88,0,
CM004485,CL003120,VH002089,,PR000182,,parking_lot,clear,2025-07-11,True,1,0,4466.73,paid,4114.34,0,
CM004436,CL002425,VH002190,,PR000172,,multi_vehicle_pileup,clear,2023-02-25,True,0,0,2649.73,paid,2393.41,0,
CM007651,CL002911,VH001843,,PR000105,,multi_vehicle_pileup,snow,2024-03-21,True,0,2,3851.46,paid,3598.37,0,
CM007445,CL003882,VH003210,,PR000123,,single_vehicle,clear,2025-02-16,True,0,1,1901.99,under_review,,0,
CM007070,CL003902,VH000824,PR000025,PR000166,,sideswipe,clear,2023-11-10,False,0,1,2649.98,paid,2586.55,0,
CM004362,CL003643,VH000740,PR000113,PR000095,,rear_end_collision,clear,2024-01-30,True,0,0,2064.79,paid,2006.62,0,
CM002425,CL000596,VH003911,,PR000067,,multi_vehicle_pileup,clear,2025-10-30,True,0,1,10168.52,paid,9612.78,0,
CM001263,CL001630,VH001455,PR000046,PR000178,,sideswipe,clear,2025-01-20,True,0,2,2148.98,paid,2024.7,0,
CM001772,CL001914,VH002179,,,,rear_end_collision,clear,2025-04-19,True,1,1,5673.38,paid,5509.07,0,
CM003512,CL002753,VH001229,PR000146,PR000060,,single_vehicle,clear,2025-04-19,True,0,0,6888.0,paid,6367.03,0,
CM000272,CL002092,VH000926,,,,sideswipe,clear,2025-08-11,False,0,1,605.13,under_review,,0,
CM004793,CL002685,VH003413,PR000064,PR000110,,sideswipe,clear,2024-06-20,True,3,0,4602.9,paid,4521.94,0,
CM004844,CL000572,VH002930,PR000078,,,rear_end_collision,clear,2024-03-16,True,0,1,5908.09,paid,5671.88,0,
CM000245,CL003938,VH003103,PR000021,PR000246,,multi_vehicle_pileup,snow,2023-08-16,True,0,3,5030.96,paid,4786.82,0,
CM008780,CL001765,VH003274,PR000156,PR000174,PR000122,rear_end_collision,clear,2023-08-19,False,0,0,5672.34,under_review,,1,RING014
CM004573,CL000647,VH001149,,,,sideswipe,clear,2024-08-10,True,0,1,3244.06,paid,3202.2,0,
CM002033,CL002382,VH001722,,PR000055,,sideswipe,snow,2025-10-21,True,1,0,8590.53,under_review,,0,
CM005054,CL003632,VH001900,PR000120,PR000128,PR000215,multi_vehicle_pileup,clear,2025-10-25,True,0,0,9114.54,paid,8274.26,0,
CM008497,CL002658,VH000767,PR000019,PR000071,PR000102,parking_lot,clear,2024-03-15,True,1,2,8605.89,denied,0.0,1,RING003
CM000814,CL002105,VH001982,,PR000229,,multi_vehicle_pileup,clear,2024-02-14,True,0,1,1701.24,paid,1593.87,0,
CM008620,CL001237,VH001560,PR000046,PR000201,PR000230,sideswipe,clear,2024-12-27,False,0,0,10246.48,partially_paid,4360.11,1,RING008
CM006011,CL001714,VH002914,PR000153,PR000005,,multi_vehicle_pileup,snow,2025-05-12,True,0,0,5950.78,paid,5939.33,0,
CM003811,CL002509,VH001393,,,,rear_end_collision,clear,2025-05-19,False,1,1,5674.66,under_review,,0,
CM005728,CL002275,VH000450,,PR000028,,parking_lot,clear,2025-04-02,True,0,1,9027.65,paid,8938.02,0,
CM008887,CL001989,VH003212,PR000049,PR000045,,multi_vehicle_pileup,clear,2024-08-17,False,1,0,3848.78,denied,0.0,1,RING018
CM007798,CL001825,VH001021,PR000114,PR000099,PR000044,multi_vehicle_pileup,clear,2023-05-30,True,0,1,1037.44,paid,940.48,0,
CM001805,CL001902,VH003250,,PR000055,,parking_lot,rain,2025-07-23,True,1,0,4782.49,paid,4502.61,0,
CM008146,CL003015,VH002149,,PR000005,,rear_end_collision,clear,2024-08-15,True,0,0,5900.56,paid,5744.76,0,
CM004347,CL001217,VH001862,PR000223,PR000150,,sideswipe,snow,2024-07-02,True,1,0,2145.36,paid,1966.29,0,
CM002462,CL001137,VH000925,PR000081,,,single_vehicle,fog,2025-01-15,True,0,0,2939.87,denied,0.0,0,
CM000546,CL002904,VH003149,PR000103,PR000099,,single_vehicle,snow,2025-01-23,False,0,0,5216.78,paid,4778.03,0,
CM003242,CL002516,VH000282,PR000223,PR000191,,parking_lot,rain,2024-05-10,True,1,1,3420.84,under_review,,0,
CM000739,CL000372,VH003698,,PR000099,,single_vehicle,clear,2025-12-22,False,0,1,2739.44,paid,2639.41,0,
CM000311,CL002074,VH002337,,PR000184,,sideswipe,clear,2025-07-26,True,0,1,4932.56,paid,4442.45,0,
CM003522,CL000304,VH002138,,PR000160,,sideswipe,rain,2025-10-05,True,0,0,9601.81,paid,9344.87,0,
CM007038,CL003684,VH001214,,PR000123,,parking_lot,rain,2025-02-01,True,0,0,261.75,paid,253.73,0,
CM001132,CL001007,VH002332,,PR000134,,sideswipe,rain,2023-08-25,False,0,2,2992.28,paid,2933.43,0,
CM005546,CL002569,VH000815,,PR000145,,rear_end_collision,clear,2025-08-26,True,0,4,3001.66,under_review,,0,
CM000493,CL002971,VH003473,PR000247,PR000000,,sideswipe,rain,2025-10-25,True,0,0,8796.86,paid,8474.95,0,
CM004112,CL000386,VH002565,,PR000221,PR000054,rear_end_collision,clear,2025-06-02,True,0,0,3700.66,paid,3682.91,0,
CM007329,CL003759,VH000832,PR000156,PR000052,,sideswipe,clear,2023-04-03,True,0,0,4782.24,paid,4630.44,0,
CM002770,CL003791,VH000153,PR000206,PR000086,,single_vehicle,clear,2025-07-26,True,1,0,5407.84,paid,4965.85,0,
CM000921,CL002824,VH003044,,,,single_vehicle,fog,2025-02-27,True,1,2,2900.82,paid,2891.92,0,
CM008741,CL002902,VH003410,PR000171,PR000087,,rear_end_collision,clear,2023-02-08,True,0,0,2086.79,paid,2008.88,1,RING011
CM008041,CL001397,VH003519,PR000146,PR000211,,single_vehicle,clear,2025-02-02,True,0,4,2535.03,paid,2363.2,0,
CM003588,CL002497,VH002706,PR000006,PR000011,PR000020,parking_lot,fog,2025-01-27,True,0,3,4174.05,paid,4138.02,0,
CM006641,CL001111,VH003801,,PR000005,,rear_end_collision,clear,2023-11-11,True,0,0,3250.05,paid,3050.96,0,
CM003960,CL001211,VH003872,PR000081,PR000087,PR000139,sideswipe,clear,2023-07-11,True,0,0,3196.81,under_review,,0,
CM000039,CL003283,VH001138,,PR000220,,multi_vehicle_pileup,rain,2024-10-08,False,0,1,2244.82,paid,2120.31,0,
CM004460,CL002257,VH001806,PR000168,PR000174,,rear_end_collision,clear,2025-07-10,True,0,0,1583.13,paid,1496.75,0,
CM007127,CL000025,VH000063,,PR000005,,parking_lot,clear,2024-01-17,True,0,0,6359.16,paid,6147.2,0,
CM004279,CL003200,VH001264,,,,rear_end_collision,fog,2025-05-22,False,1,2,3293.64,paid,3194.38,0,
CM007130,CL001286,VH001809,,PR000124,,parking_lot,fog,2025-11-10,True,0,0,8339.23,paid,7606.65,0,
CM002984,CL002416,VH000234,PR000034,PR000204,,sideswipe,clear,2024-02-16,True,0,0,670.09,paid,641.64,0,
CM005291,CL003974,VH002295,PR000088,PR000131,,sideswipe,snow,2025-07-08,True,0,3,3555.91,under_review,,0,
CM006949,CL003949,VH002629,,PR000174,,parking_lot,fog,2025-04-28,True,0,2,2944.81,under_review,,0,
CM000131,CL000436,VH001123,PR000239,PR000075,,parking_lot,rain,2024-10-22,True,0,0,8789.55,paid,8219.51,0,
CM005218,CL002174,VH001508,PR000206,PR000099,,parking_lot,clear,2025-06-01,False,0,1,4021.93,paid,3968.07,0,
CM008852,CL003240,VH003985,PR000049,PR000045,,parking_lot,clear,2024-08-03,False,2,0,1535.41,partially_paid,479.7,1,RING018
CM002668,CL002871,VH002922,PR000247,,,parking_lot,clear,2025-05-24,False,0,0,3775.81,paid,3592.83,0,
CM007139,CL001416,VH003277,,PR000042,,single_vehicle,rain,2025-04-22,True,0,0,5901.91,paid,5571.42,0,
CM003224,CL000855,VH003114,,PR000013,,rear_end_collision,clear,2025-12-30,True,0,0,4102.98,paid,3968.72,0,
CM001183,CL000861,VH002098,PR000051,PR000226,,multi_vehicle_pileup,clear,2025-03-27,True,1,0,2918.33,paid,2687.15,0,
CM005393,CL003404,VH001134,PR000065,PR000121,,rear_end_collision,clear,2025-09-22,True,0,0,4294.95,paid,4217.52,0,
CM000615,CL000982,VH003850,PR000187,PR000218,,multi_vehicle_pileup,clear,2025-01-06,True,0,1,3773.33,paid,3578.23,0,
CM008835,CL002506,VH001967,PR000244,PR000083,,rear_end_collision,clear,2024-02-11,False,0,0,9307.02,denied,0.0,1,RING017
CM001467,CL002283,VH001188,PR000008,PR000107,,multi_vehicle_pileup,snow,2024-05-06,False,1,1,2435.69,under_review,,0,
CM004498,CL003864,VH003929,PR000003,PR000058,,rear_end_collision,clear,2023-09-29,True,1,2,4634.82,under_review,,0,
CM003043,CL002978,VH000066,,PR000157,,sideswipe,clear,2025-11-11,False,0,0,671.61,paid,659.06,0,
CM000935,CL003772,VH001030,PR000212,PR000221,PR000122,sideswipe,clear,2025-08-03,True,0,1,8462.77,paid,7867.39,0,
CM002420,CL000260,VH003760,PR000156,PR000052,,parking_lot,rain,2023-01-28,True,1,0,2936.36,denied,0.0,0,
CM005086,CL002258,VH003396,PR000120,PR000045,,parking_lot,clear,2023-06-16,True,0,1,5578.26,paid,5560.04,0,
CM003295,CL001362,VH000297,,PR000143,,sideswipe,fog,2025-04-03,True,1,1,2219.99,paid,2174.55,0,
CM006738,CL003223,VH002216,PR000223,PR000032,,rear_end_collision,clear,2024-03-08,True,1,1,4144.57,paid,3930.97,0,
CM007786,CL000089,VH003788,,PR000181,,sideswipe,clear,2023-04-25,False,0,0,12827.89,paid,11560.24,0,
CM004823,CL003086,VH001224,,,,sideswipe,clear,2025-01-20,True,0,0,2429.77,paid,2291.11,0,
CM000827,CL001504,VH002513,,PR000005,,parking_lot,clear,2023-01-16,True,0,1,2441.61,paid,2219.9,0,
CM001522,CL000021,VH003764,PR000096,PR000172,,parking_lot,clear,2025-07-09,True,1,2,8489.83,paid,7721.3,0,
CM006832,CL000088,VH000785,PR000088,PR000094,,rear_end_collision,rain,2024-09-17,True,0,1,10547.58,paid,9866.18,0,
CM002931,CL003671,VH002401,,,,multi_vehicle_pileup,clear,2023-07-20,True,0,2,1252.68,paid,1202.78,0,
CM004233,CL000191,VH001920,PR000074,PR000224,PR000230,parking_lot,clear,2024-09-26,True,0,1,4353.2,paid,4082.91,0,
CM000629,CL003517,VH000387,PR000033,PR000174,PR000162,single_vehicle,clear,2023-04-27,True,0,1,2356.7,paid,2212.95,0,
CM004431,CL000368,VH003089,,,,rear_end_collision,fog,2023-07-02,True,0,0,3416.94,paid,3297.32,0,
CM003854,CL002094,VH000428,PR000146,PR000086,PR000061,single_vehicle,fog,2023-11-24,True,0,1,1797.23,under_review,,0,
CM000391,CL001442,VH001504,PR000125,PR000111,PR000016,sideswipe,clear,2023-09-30,True,1,1,2263.79,paid,2214.82,0,
CM004346,CL002821,VH001086,,PR000228,,sideswipe,rain,2025-12-06,True,0,0,2228.68,paid,2033.23,0,
CM008794,CL003991,VH003437,PR000106,PR000203,PR000230,parking_lot,clear,2024-02-06,True,2,0,5628.17,denied,0.0,1,RING015
CM007125,CL002886,VH000592,PR000119,PR000055,,rear_end_collision,clear,2025-03-30,False,0,0,4522.0,under_review,,0,
CM005914,CL003148,VH002115,,PR000140,,sideswipe,clear,2023-12-08,True,1,3,565.83,paid,553.68,0,
CM003991,CL003702,VH003783,,PR000211,PR000101,rear_end_collision,clear,2024-07-23,True,0,1,1717.39,paid,1697.55,0,
CM000401,CL000289,VH000577,PR000152,PR000203,,multi_vehicle_pileup,clear,2025-02-19,True,0,0,2275.13,paid,2051.7,0,
CM004807,CL002853,VH003101,,PR000005,,parking_lot,snow,2023-08-04,True,0,0,1566.49,paid,1526.08,0,
CM005136,CL001931,VH003061,,,,rear_end_collision,clear,2023-01-28,True,0,1,5594.82,paid,5318.25,0,
CM007761,CL001592,VH001638,PR000003,PR000160,,parking_lot,clear,2024-01-02,True,0,2,8861.25,paid,8399.11,0,
CM003360,CL003972,VH002893,PR000235,PR000133,,sideswipe,clear,2023-08-19,True,1,2,6235.91,paid,5656.43,0,
CM000047,CL001969,VH001944,PR000085,PR000013,,parking_lot,clear,2025-01-30,True,0,3,1493.37,denied,0.0,0,
CM005658,CL003534,VH002856,,,,parking_lot,clear,2023-04-24,True,0,0,4887.6,paid,4506.54,0,
CM000489,CL002530,VH000708,,PR000140,,multi_vehicle_pileup,clear,2024-11-12,False,0,0,5371.88,paid,5126.62,0,
CM003994,CL001572,VH000734,PR000068,PR000041,,multi_vehicle_pileup,clear,2024-09-27,False,0,0,5703.43,paid,5237.04,0,
CM003643,CL002794,VH003072,PR000206,PR000052,,parking_lot,rain,2024-05-04,True,1,3,741.57,paid,691.55,0,
CM003727,CL000938,VH002313,,PR000210,,parking_lot,clear,2023-11-08,False,0,0,4596.34,paid,4215.15,0,
CM008518,CL000622,VH002339,PR000214,PR000115,PR000147,rear_end_collision,clear,2023-12-25,True,0,1,1223.55,under_review,,1,RING004
CM005209,CL003519,VH001096,,PR000224,,multi_vehicle_pileup,clear,2023-02-09,True,0,0,1449.24,paid,1410.32,0,
CM006610,CL002915,VH000496,PR000152,PR000005,,single_vehicle,rain,2023-03-18,True,0,0,6361.32,paid,5847.82,0,
CM005320,CL001245,VH000959,PR000025,PR000176,,parking_lot,clear,2025-11-07,True,0,3,10024.44,paid,9105.91,0,
CM000710,CL003203,VH000973,,PR000182,,multi_vehicle_pileup,fog,2023-06-02,False,0,0,2982.03,under_review,,0,
CM007120,CL000000,VH002543,,,,multi_vehicle_pileup,clear,2024-10-27,False,0,2,4129.46,paid,3952.94,0,
CM002422,CL003649,VH000912,PR000098,PR000241,,rear_end_collision,clear,2025-05-22,True,0,1,3403.39,under_review,,0,
CM005605,CL002313,VH000350,,PR000145,,sideswipe,clear,2024-05-08,False,1,0,1574.76,paid,1452.36,0,
CM001751,CL001422,VH000072,,PR000032,,multi_vehicle_pileup,rain,2025-02-22,True,0,0,3902.18,paid,3892.78,0,
CM008876,CL003130,VH002854,PR000049,PR000045,,sideswipe,rain,2024-08-27,False,0,0,3546.06,paid,3542.07,1,RING018
CM007860,CL000486,VH000265,,PR000173,,parking_lot,rain,2024-06-25,False,1,0,3368.94,paid,3148.52,0,
CM004063,CL000073,VH002806,,PR000052,,single_vehicle,rain,2024-06-13,False,0,2,5536.56,paid,5125.6,0,
CM008670,CL003607,VH002948,PR000114,PR000243,,rear_end_collision,clear,2025-01-17,False,1,1,3631.72,partially_paid,2295.92,1,RING009
CM000339,CL003170,VH003853,PR000056,PR000181,,sideswipe,rain,2024-04-11,False,0,0,5707.2,paid,5244.55,0,
CM000216,CL000190,VH001465,PR000120,PR000226,PR000053,sideswipe,clear,2024-11-06,True,0,2,9334.57,paid,8795.54,0,
CM003664,CL003338,VH002811,PR000065,PR000055,,rear_end_collision,clear,2025-01-26,True,0,1,3920.51,paid,3875.87,0,
CM001342,CL000539,VH000186,,PR000015,PR000126,parking_lot,clear,2024-01-27,True,0,0,5148.07,paid,5072.07,0,
CM008511,CL000484,VH000767,PR000019,PR000071,PR000102,rear_end_collision,rain,2024-03-19,False,4,0,9227.79,denied,0.0,1,RING003
CM005617,CL000236,VH002402,PR000026,PR000194,,sideswipe,clear,2024-12-14,True,1,1,2612.92,paid,2493.15,0,
CM003895,CL003230,VH000700,PR000026,PR000173,,multi_vehicle_pileup,rain,2024-09-14,True,1,0,4123.82,paid,4053.19,0,
CM003641,CL003430,VH002055,,PR000207,,parking_lot,clear,2024-02-03,False,0,1,1893.68,paid,1744.41,0,
CM000330,CL000300,VH000669,,PR000040,,sideswipe,clear,2023-07-26,True,0,0,7116.41,paid,6859.58,0,
CM007551,CL000392,VH003559,,,,single_vehicle,clear,2025-09-29,True,0,1,6747.28,paid,6316.38,0,
CM003005,CL000674,VH000370,PR000112,PR000086,,parking_lot,clear,2025-09-11,False,0,1,6230.1,paid,5966.35,0,
CM006961,CL002053,VH003226,,,,multi_vehicle_pileup,rain,2024-07-31,False,0,1,2008.98,paid,1974.07,0,
CM004091,CL001564,VH001654,PR000212,PR000000,,sideswipe,clear,2023-09-08,True,0,1,806.95,paid,727.38,0,
CM003116,CL001120,VH000597,PR000167,PR000132,,parking_lot,rain,2023-04-20,True,1,0,1594.57,paid,1538.82,0,
CM008765,CL003594,VH003234,PR000096,PR000121,PR000147,single_vehicle,rain,2023-03-10,True,0,1,6051.08,partially_paid,3777.73,1,RING013
CM002323,CL002931,VH000830,,PR000029,,multi_vehicle_pileup,clear,2023-11-01,True,0,1,3049.92,paid,2961.48,0,
CM006668,CL002494,VH001034,,PR000229,,multi_vehicle_pileup,rain,2023-03-12,True,0,0,1412.7,paid,1336.44,0,
CM007010,CL000911,VH000586,,PR000137,,sideswipe,clear,2024-11-12,True,0,2,3769.36,paid,3634.73,0,
CM004198,CL003092,VH000234,PR000214,PR000058,,sideswipe,clear,2024-01-18,True,0,0,2298.19,denied,0.0,0,
CM003550,CL000644,VH000188,PR000190,PR000110,,single_vehicle,clear,2025-12-13,True,0,2,5656.64,paid,5324.17,0,
CM001459,CL001968,VH002654,PR000036,,,multi_vehicle_pileup,rain,2025-08-16,True,1,1,2498.64,paid,2474.34,0,
CM000172,CL003988,VH000347,PR000078,PR000180,,parking_lot,clear,2025-01-27,False,1,1,1458.4,under_review,,0,
CM004204,CL003260,VH001031,PR000104,PR000226,,sideswipe,clear,2024-01-21,True,0,1,4358.22,paid,4352.76,0,
CM008037,CL002156,VH003341,PR000129,PR000012,PR000044,sideswipe,clear,2023-04-23,True,1,1,5695.3,paid,5243.49,0,
CM003570,CL003190,VH003864,PR000231,PR000060,PR000139,single_vehicle,clear,2025-11-29,True,1,1,3879.11,paid,3799.89,0,
CM004227,CL001241,VH002222,,PR000110,,sideswipe,snow,2025-06-30,True,0,1,14019.99,paid,12952.88,0,
CM005159,CL000971,VH002343,PR000064,PR000109,,parking_lot,clear,2024-02-06,True,0,0,4591.64,paid,4432.66,0,
CM007830,CL002543,VH001742,,PR000174,,sideswipe,rain,2025-06-07,False,1,0,11632.85,paid,10628.69,0,
CM006186,CL002925,VH002642,,PR000087,,parking_lot,rain,2025-01-22,True,1,1,10673.61,paid,9887.67,0,
CM007904,CL000147,VH001061,,,PR000141,multi_vehicle_pileup,clear,2025-09-15,True,0,0,5983.14,paid,5891.17,0,
CM000939,CL000017,VH000116,PR000078,PR000199,,parking_lot,clear,2024-01-03,False,0,0,6061.58,paid,5692.67,0,
CM000061,CL003377,VH002039,,PR000133,,multi_vehicle_pileup,fog,2023-01-29,False,0,1,3574.14,denied,0.0,0,
CM001241,CL002341,VH002415,,PR000105,,multi_vehicle_pileup,snow,2023-04-24,True,1,1,2884.9,paid,2712.34,0,
CM005761,CL000171,VH003345,PR000063,PR000176,,multi_vehicle_pileup,rain,2025-09-28,True,0,0,4646.82,paid,4625.21,0,
CM005137,CL003582,VH000084,PR000234,PR000172,,sideswipe,rain,2024-10-05,False,0,0,3656.75,under_review,,0,
CM008294,CL000432,VH000181,,PR000180,,sideswipe,rain,2024-01-22,True,0,2,296.79,paid,274.06,0,
CM006857,CL001122,VH003875,,PR000124,,rear_end_collision,fog,2023-08-23,True,0,2,1211.89,paid,1193.52,0,
CM002121,CL001016,VH000786,,PR000191,,single_vehicle,clear,2025-10-14,True,0,0,2301.19,paid,2114.6,0,
CM001525,CL000704,VH001427,PR000066,PR000041,,sideswipe,clear,2025-11-28,True,0,1,3426.84,under_review,,0,
CM000154,CL003316,VH002528,,PR000182,PR000007,parking_lot,clear,2024-03-04,True,0,0,9139.92,paid,8711.76,0,
CM006345,CL003413,VH002419,,PR000154,,parking_lot,rain,2024-02-02,True,0,0,3380.65,under_review,,0,
CM000482,CL001837,VH003343,PR000077,PR000121,,single_vehicle,fog,2025-05-21,False,0,1,4917.99,paid,4686.59,0,
CM006123,CL001288,VH003482,,PR000243,,parking_lot,snow,2025-06-11,True,0,3,1303.18,paid,1255.46,0,
CM004461,CL003755,VH000621,PR000051,PR000154,,parking_lot,clear,2023-07-10,True,1,2,1775.31,paid,1648.11,0,
CM007102,CL003093,VH003046,,PR000038,,parking_lot,clear,2024-06-16,True,0,0,3325.81,paid,3141.12,0,
CM003921,CL001025,VH002367,,PR000210,,rear_end_collision,clear,2023-08-06,False,1,1,3580.87,denied,0.0,0,
CM007412,CL001890,VH002148,PR000116,,,multi_vehicle_pileup,clear,2025-07-10,False,1,1,4600.43,paid,4211.59,0,
CM001763,CL001500,VH001374,,PR000151,,parking_lot,clear,2025-06-09,True,0,0,6833.12,under_review,,0,
CM007316,CL003293,VH001870,PR000187,PR000204,PR000232,single_vehicle,clear,2024-04-14,True,0,0,3421.54,paid,3360.37,0,
CM000751,CL000824,VH003832,,,,single_vehicle,snow,2023-02-15,False,0,0,1034.73,paid,980.67,0,
CM001786,CL002833,VH001575,PR000129,PR000163,,parking_lot,clear,2023-09-24,True,0,2,3671.7,paid,3611.63,0,
CM007980,CL000959,VH003290,PR000093,PR000015,,rear_end_collision,clear,2023-01-29,True,0,1,2601.21,under_review,,0,
CM007480,CL001109,VH003964,PR000152,PR000080,,rear_end_collision,clear,2024-09-02,True,0,2,4405.29,paid,4309.95,0,
CM006213,CL002015,VH003871,PR000021,PR000013,,sideswipe,clear,2025-02-06,True,0,1,1516.7,paid,1473.37,0,
CM004502,CL001409,VH002186,PR000089,PR000080,,sideswipe,clear,2025-05-16,True,1,2,1216.95,paid,1204.11,0,
CM004854,CL001424,VH003740,,PR000243,,parking_lot,clear,2023-08-23,True,0,1,7295.4,paid,6631.63,0,
CM002712,CL001151,VH003412,,PR000154,,rear_end_collision,snow,2024-01-01,True,1,1,3495.41,paid,3298.28,0,
CM006767,CL003226,VH000879,PR000048,PR000172,PR000101,multi_vehicle_pileup,rain,2023-02-09,True,0,2,1686.46,paid,1559.84,0,
CM007763,CL002769,VH003858,,PR000145,,single_vehicle,snow,2024-02-24,True,0,0,8454.87,paid,8316.46,0,
CM004194,CL002792,VH000707,PR000014,PR000137,,sideswipe,clear,2025-10-26,True,0,1,6924.06,paid,6559.84,0,
CM001334,CL002892,VH000581,,PR000182,,parking_lot,rain,2025-12-01,True,0,2,3027.74,paid,2851.86,0,
CM001251,CL003801,VH001866,,PR000173,,single_vehicle,clear,2023-02-05,True,0,2,2366.29,paid,2323.8,0,
CM006888,CL000921,VH001467,,PR000197,,single_vehicle,clear,2024-12-20,True,0,1,13748.07,denied,0.0,0,
CM002855,CL003729,VH001621,PR000010,,,single_vehicle,clear,2025-09-08,False,0,1,2817.79,denied,0.0,0,
CM000187,CL002229,VH003538,PR000198,PR000105,,sideswipe,snow,2024-06-06,False,1,1,4275.63,under_review,,0,
CM001137,CL001235,VH001826,,PR000145,,parking_lot,clear,2024-08-28,True,1,2,4156.35,paid,3946.3,0,
CM008374,CL000561,VH001219,,,PR000100,parking_lot,clear,2025-06-08,True,0,1,2213.83,under_review,,0,
CM002059,CL002159,VH000227,,PR000027,,rear_end_collision,snow,2023-03-20,True,0,2,1930.38,paid,1779.7,0,
CM008046,CL003943,VH000918,,PR000201,,sideswipe,fog,2023-11-08,True,0,0,2664.57,paid,2436.29,0,
CM008039,CL002823,VH001104,PR000129,PR000091,,parking_lot,clear,2023-11-03,True,0,1,1046.08,paid,1025.28,0,
CM000149,CL000120,VH000437,PR000192,PR000182,,parking_lot,fog,2025-08-31,True,0,1,4535.61,paid,4226.69,0,
CM004125,CL000705,VH003200,PR000248,PR000165,PR000020,multi_vehicle_pileup,clear,2024-08-26,True,0,1,1854.48,paid,1822.67,0,
CM004890,CL003683,VH002512,PR000104,PR000169,PR000232,sideswipe,clear,2025-06-02,True,1,0,618.3,paid,596.16,0,
CM008743,CL002777,VH002384,PR000119,PR000197,PR000135,single_vehicle,snow,2025-06-18,False,0,0,763.21,paid,693.48,1,RING012
CM003364,CL003691,VH003306,,PR000013,,rear_end_collision,clear,2023-06-12,True,1,1,3547.43,under_review,,0,
CM004789,CL000800,VH002761,PR000059,PR000075,,single_vehicle,rain,2024-08-31,True,0,1,5052.18,paid,4866.38,0,
