vehicle_id,make,model,model_year,vehicle_type,fuel_type,market_value,vin_hash
VH003285,Toyota,Tacoma,2017,truck,hybrid,10221.93,GP74504923Zw876834
VH003286,Chevrolet,Malibu,2019,sedan,hybrid,10323.61,nz48706278Lm536636
VH003287,Nissan,Pathfinder,2010,suv,gasoline,4320.0,Nx82359249dg730750
VH003288,Ford,Focus,2024,sedan,electric,14587.25,KX64747275Hv245383
VH003289,Hyundai,Elantra,2020,sedan,gasoline,10533.1,QW75702410lv573206
VH003290,Nissan,Sentra,2010,sedan,gasoline,2520.0,En39091582WH758482
VH003291,Kia,Optima,2014,sedan,gasoline,4368.44,cO35248430Kl820856
VH003292,Hyundai,Elantra,2020,sedan,gasoline,9634.68,kL78509225DG007491
VH003293,Chevrolet,Cruze,2023,sedan,gasoline,14861.18,RP44635649Hj487293
VH003294,Nissan,Rogue,2014,suv,electric,5293.91,Vw18675093ZM833775
VH003295,BMW,7 Series,2022,sedan,gasoline,50657.91,jm60253492MN143921
VH003296,Ford,Escape,2016,suv,gasoline,8118.95,cz68280502qn104244
VH003297,BMW,7 Series,2017,sedan,electric,22232.4,hQ28059963Jy109800
VH003298,Kia,Sportage,2008,suv,gasoline,3360.0,Oa71297144KP505031
VH003299,Nissan,Frontier,2008,truck,gasoline,3840.0,Sk77031485jR811942
VH003300,Hyundai,Accent,2009,sedan,gasoline,2280.0,pB05987265Sx637935
VH003301,BMW,7 Series,2023,sedan,hybrid,63317.01,QU65577070UU482472
VH003302,Ford,Focus,2019,sedan,gasoline,8536.78,LJ40086371kZ397070
VH003303,Honda,Pilot,2019,suv,gasoline,13060.95,es54029264JI488092
VH003304,Nissan,Sentra,2010,sedan,gasoline,2520.0,fI73864970pH905407
VH003305,Honda,Odyssey,2019,minivan,gasoline,13889.1,es23266684XR374282
VH003306,Ford,Explorer,2014,suv,hybrid,7739.43,iM14435774Ry084719
VH003307,Ford,Escape,2019,suv,gasoline,9507.49,YJ20591541dT081811
VH003308,Chevrolet,Tahoe,2023,suv,hybrid,37912.33,zV98752539nq480664
VH003309,Ford,Focus,2011,sedan,gasoline,2520.0,Lp42082754gW211954
VH003310,BMW,X5,2012,suv,electric,9641.31,va67302434BM482873
VH003311,Nissan,Altima,2012,sedan,gasoline,3675.62,Es02749158lv659090
VH003312,Nissan,Altima,2010,sedan,gasoline,3120.0,lx67332839vf552616
VH003313,Kia,Sportage,2017,suv,gasoline,7675.06,Gp44060932LT154197
VH003314,Honda,Civic,2021,sedan,gasoline,10363.02,tQ59820089GE057555
VH003315,Kia,Forte,2019,sedan,gasoline,6883.65,wq91702031YC748202
VH003316,Honda,Civic,2021,sedan,gasoline,12569.43,cg53670180et952303
VH003317,Ford,Escape,2023,suv,gasoline,21278.11,ZE49360556jy127194
VH003318,Ford,F-150,2011,truck,gasoline,5273.08,Xy55826819to667016
VH003319,Nissan,Rogue,2008,suv,gasoline,3480.0,WA08338061Aj987885
VH003320,Ford,Mustang,2016,sedan,diesel,7742.39,jw03195399Me170579
VH003321,Ford,Focus,2010,sedan,gasoline,2520.0,Mk06996934ju905711
VH003322,Kia,Sorento,2013,suv,gasoline,5912.3,hI54137306vB837439
VH003323,Nissan,Sentra,2022,sedan,gasoline,12473.6,tH76089103IJ459962
VH003324,Chevrolet,Equinox,2019,suv,gasoline,9878.72,zT35519918Sg139218
VH003325,Chevrolet,Malibu,2023,sedan,hybrid,14602.21,rQ81601511Qy520228
VH003326,BMW,5 Series,2011,sedan,gasoline,7625.65,sL16970522hy207329
VH003327,Ford,Focus,2018,sedan,gasoline,5942.54,ML97002775PU951216
VH003328,Chevrolet,Cruze,2021,sedan,gasoline,11131.94,RP17600491lK312545
VH003329,Ford,F-150,2016,truck,hybrid,11998.77,Ns13722603gv723169
VH003330,Hyundai,Elantra,2010,sedan,gasoline,2640.0,ql66198562cp647759
VH003331,Ford,Focus,2012,sedan,gasoline,2958.48,az50731200Iv736545
VH003332,BMW,5 Series,2009,sedan,gasoline,6720.0,CF63102836Xg831781
VH003333,Chevrolet,Equinox,2024,suv,electric,24606.86,TL53832604Qc763580
VH003334,Kia,Soul,2020,suv,gasoline,8019.18,hG44962212zE032945
VH003335,Kia,Sportage,2018,suv,gasoline,8025.69,FW36839313lq357746
VH003336,BMW,3 Series,2012,sedan,gasoline,6948.06,Nf06089266PA318402
VH003337,Hyundai,Santa Fe,2011,suv,gasoline,4276.84,DQ03403462MP766497
VH003338,Toyota,RAV4,2010,suv,gasoline,3600.0,oU99990183Gp662427
VH003339,Chevrolet,Silverado,2016,truck,gasoline,9711.83,pu62402165sA778794
VH003340,Chevrolet,Silverado,2022,truck,gasoline,22444.35,po96885086sm094434
VH003341,Hyundai,Elantra,2016,sedan,gasoline,5041.25,bs10999450jB127618
VH003342,Chevrolet,Malibu,2010,sedan,gasoline,3120.0,ex13634882ya547867
VH003343,Chevrolet,Silverado,2020,truck,diesel,15281.52,bG24436061cX013868
VH003344,BMW,5 Series,2022,sedan,hybrid,29927.52,mK34919085Xb368448
VH003345,Nissan,Altima,2023,sedan,gasoline,16421.03,WB88302871sR918093
VH003346,Hyundai,Elantra,2013,sedan,hybrid,3184.9,mj05835529VU451395
VH003347,Ford,Focus,2017,sedan,gasoline,5847.67,cD42300027aS060415
VH003348,Hyundai,Accent,2014,sedan,gasoline,3989.5,Ws04084836qX831584
VH003349,Toyota,Tacoma,2022,truck,gasoline,21271.98,EB09723513bW256920
VH003350,Toyota,Camry,2015,sedan,gasoline,6860.14,nG74198291ol289341
VH003351,BMW,5 Series,2011,sedan,gasoline,7898.06,rK32498875KB275313
VH003352,BMW,3 Series,2008,sedan,hybrid,5280.0,lz67436707TB347778
VH003353,Honda,Odyssey,2015,minivan,gasoline,8041.12,qZ08556339fW236490
VH003354,Nissan,Rogue,2017,suv,gasoline,7989.56,WX49940844op864442
VH003355,Hyundai,Accent,2012,sedan,gasoline,2407.38,TZ63244100Wn424340
VH003356,Toyota,Corolla,2020,sedan,gasoline,10956.65,al23168850bk563680
VH003357,Honda,CR-V,2015,suv,hybrid,7355.74,UZ78791740Fi814651
VH003358,BMW,X3,2024,suv,gasoline,39503.58,PH56978903DF806647
VH003359,Hyundai,Santa Fe,2014,suv,gasoline,5627.01,yp74299955XC160090
VH003360,Toyota,Corolla,2023,sedan,gasoline,15536.3,Ba50173502hB267961
VH003361,Toyota,Tacoma,2009,truck,gasoline,4080.0,xu45343403ld364747
VH003362,Toyota,Highlander,2018,suv,hybrid,13463.04,MG62163778ZU435115
VH003363,Nissan,Altima,2008,sedan,gasoline,3120.0,rk55923496pp818769
VH003364,Toyota,Corolla,2016,sedan,electric,5902.25,MH23093938yt996857
VH003365,Nissan,Altima,2023,sedan,electric,15152.31,qE85515549ln790362
VH003366,Toyota,Camry,2021,sedan,gasoline,15824.28,ri61279371sR364758
VH003367,Kia,Sorento,2009,suv,gasoline,3960.0,WL44391650Lo517988
VH003368,BMW,X3,2022,suv,gasoline,25855.2,HW98632369RN257075
VH003369,Hyundai,Elantra,2024,sedan,gasoline,18143.57,HX07307013Ie078645
VH003370,Honda,CR-V,2024,suv,gasoline,21014.93,Mx51746551kU359286
VH003371,Nissan,Frontier,2024,truck,hybrid,26517.72,iI47450486Dt164546
VH003372,BMW,5 Series,2024,sedan,hybrid,38593.21,yG01772014Cn568140
VH003373,Kia,Sorento,2009,suv,gasoline,3960.0,ls28598746Ij851655
VH003374,Kia,Forte,2022,sedan,gasoline,10307.17,dl29580929ua521207
VH003375,Kia,Sportage,2023,suv,gasoline,19501.06,FF89403242jc229596
VH003376,Honda,CR-V,2009,suv,gasoline,3720.0,sI12057854AZ630628
VH003377,Ford,F-150,2019,truck,gasoline,14296.2,cX39506297rE323061
VH003378,Chevrolet,Cruze,2021,sedan,gasoline,8660.05,Rx43853340MH536031
VH003379,Hyundai,Elantra,2009,sedan,gasoline,2640.0,fc97989751vS170418
VH003380,Nissan,Pathfinder,2019,suv,gasoline,14241.58,rI00179546dn956223
VH003381,BMW,X5,2016,suv,gasoline,14674.59,BW79818628kp941166
VH003382,Chevrolet,Equinox,2023,suv,gasoline,17716.22,lP74671631ZC130303
VH003383,Chevrolet,Cruze,2022,sedan,hybrid,10309.19,re19591786Md431358
VH003384,Honda,Pilot,2011,suv,gasoline,4925.43,BE08797882uB326170
VH003385,Kia,Sorento,2013,suv,gasoline,4792.39,Ey54134822Ia837211
VH003386,Toyota,Highlander,2022,suv,gasoline,18896.79,kG92286221IM878421
VH003387,Kia,Soul,2009,suv,gasoline,2400.0,bz33017750xd196274
VH003388,Hyundai,Accent,2009,sedan,gasoline,2280.0,Nw15815761aK282019
VH003389,Nissan,Frontier,2019,truck,gasoline,12268.4,AS34694781xq648212
VH003390,Honda,Civic,2021,sedan,gasoline,13426.28,zQ34025773yF516566
VH003391,Kia,Sorento,2018,suv,gasoline,9657.84,Pr84523236du813928
VH003392,Kia,Sportage,2021,suv,electric,15116.18,cI71701506UN682480
VH003393,BMW,7 Series,2018,sedan,gasoline,32796.83,la50644019gR937192
VH003394,BMW,7 Series,2018,sedan,gasoline,31349.25,vr09062012dx526831
VH003395,Hyundai,Sonata,2011,sedan,gasoline,3240.0,mg48882135fd954672
VH003396,Toyota,Camry,2016,sedan,electric,7941.03,kd38223877PN731567
VH003397,Nissan,Frontier,2023,truck,gasoline,18692.87,Op96828700lm460351
VH003398,Honda,Pilot,2019,suv,gasoline,13188.96,Se28335695Uz595582
VH003399,Hyundai,Accent,2009,sedan,gasoline,2280.0,qJ74533103UI907965
VH003400,Ford,Explorer,2014,suv,diesel,7299.22,js06908784cA986280
VH003401,BMW,7 Series,2024,sedan,gasoline,73587.42,FW18802718ti487488
VH003402,BMW,3 Series,2009,sedan,gasoline,5280.0,FN81503204pi421964
VH003403,BMW,7 Series,2022,sedan,gasoline,54650.48,Eu24943665bq393668
VH003404,Hyundai,Elantra,2021,sedan,hybrid,9793.48,IR18084341Zo115932
VH003405,BMW,X3,2018,suv,gasoline,13484.21,jY55779378Dh721455
VH003406,Ford,Focus,2009,sedan,hybrid,2520.0,tl18131262ra135826
VH003407,Ford,F-150,2011,truck,hybrid,5814.48,PJ00223919kz740878
VH003408,Chevrolet,Malibu,2022,sedan,gasoline,14608.0,dY77541047Us739643
VH003409,Chevrolet,Equinox,2018,suv,gasoline,8253.1,mD82730944wn918005
VH003410,Honda,Accord,2014,sedan,gasoline,4826.52,Pf42840037um980577
VH003411,BMW,5 Series,2017,sedan,diesel,15033.3,fZ83055145QH058854
VH003412,Ford,Escape,2020,suv,gasoline,12632.86,YO80312171To534831
VH003413,Hyundai,Santa Fe,2020,suv,gasoline,13074.54,Wz36606774SD442549
VH003414,Hyundai,Accent,2016,sedan,gasoline,4711.67,QN04965214MI639102
VH003415,Chevrolet,Malibu,2023,sedan,gasoline,19514.32,Ok34046089Bf409818
VH003416,Ford,Explorer,2016,suv,gasoline,10549.1,as32859171YA923863
VH003417,Kia,Optima,2013,sedan,gasoline,4595.24,uA37861436hY432904
VH003418,Toyota,RAV4,2018,suv,electric,9597.33,iv02819151uo694760
VH003419,Chevrolet,Tahoe,2022,suv,gasoline,25894.29,VY30257353GY852148
VH003420,Toyota,Corolla,2015,sedan,gasoline,4721.37,Cu05822263gN015374
VH003421,Nissan,Altima,2024,sedan,hybrid,18319.68,Vb04503241Qu393314
VH003422,Chevrolet,Tahoe,2014,suv,gasoline,8600.44,WW03675265pY222187
VH003423,Chevrolet,Malibu,2017,sedan,gasoline,6553.94,Ca63703425fm238997
VH003424,Hyundai,Santa Fe,2024,suv,gasoline,25844.02,cv93667773Ni954528
VH003425,Nissan,Frontier,2024,truck,hybrid,25057.7,LI43069731Lx396169
VH003426,BMW,X5,2015,suv,hybrid,14894.42,oI31746333qC607199
VH003427,Toyota,Highlander,2018,suv,hybrid,12030.66,Zc48079587BQ568927
VH003428,Kia,Optima,2023,sedan,gasoline,17053.5,gF78518605oR682822
VH003429,Nissan,Pathfinder,2024,suv,gasoline,26653.84,CC36621405Te035421
VH003430,Nissan,Sentra,2021,sedan,gasoline,11689.87,qM94183516KP463201
VH003431,BMW,3 Series,2014,sedan,diesel,8100.97,Fb30543437Ou524767
VH003432,Nissan,Frontier,2021,truck,gasoline,18083.42,aG02785726JH863207
VH003433,BMW,X3,2020,suv,hybrid,18678.59,KG09440899bb476138
VH003434,Nissan,Sentra,2019,sedan,gasoline,7040.7,Hy22861525fu444336
VH003435,BMW,3 Series,2016,sedan,gasoline,9439.57,lW18654756aL032374
VH003436,Kia,Forte,2011,sedan,gasoline,2671.69,kq80445034xF440686
VH003437,BMW,X5,2008,suv,gasoline,7440.0,hH34272210eN697311
VH003438,Honda,CR-V,2013,suv,hybrid,4553.57,Ru23526572kh544990
VH003439,BMW,X3,2024,suv,hybrid,34458.91,ic95031694Gc214964
VH003440,Hyundai,Tucson,2010,suv,diesel,3480.0,MD05133045zt166311
VH003441,Kia,Sorento,2014,suv,gasoline,7078.64,vD61330339nv986693
VH003442,Ford,Explorer,2022,suv,gasoline,21647.72,gi90471724Xs512047
VH003443,BMW,X3,2020,suv,gasoline,22827.9,xq23784523Yt360734
VH003444,Ford,Focus,2020,sedan,gasoline,8504.94,cj73214618WR903045
VH003445,Chevrolet,Silverado,2009,truck,gasoline,4920.0,QY80432882lH974575
VH003446,BMW,5 Series,2018,sedan,gasoline,20660.65,Ia57045153he971382
VH003447,Nissan,Frontier,2019,truck,gasoline,12353.23,HA38177315xy510001
VH003448,Ford,Escape,2014,suv,gasoline,5719.68,HS56642860hC946400
VH003449,Chevrolet,Cruze,2014,sedan,hybrid,3333.48,sr61214902ub471473
VH003450,Ford,F-150,2008,truck,gasoline,5040.0,qe93694789br661041
VH003451,Toyota,Camry,2020,sedan,gasoline,13111.7,jl34632815cD961429
VH003452,Honda,Accord,2014,sedan,hybrid,5889.67,Vs86422028Bx130629
VH003453,Ford,F-150,2015,truck,gasoline,10085.02,fr90927624SE869126
VH003454,Nissan,Frontier,2015,truck,gasoline,6483.76,dh71211455Bp822825
VH003455,Hyundai,Santa Fe,2009,suv,gasoline,3960.0,pO97738349dz868225
VH003456,BMW,3 Series,2016,sedan,gasoline,12173.4,Zd14601722PQ976664
VH003457,Nissan,Altima,2022,sedan,gasoline,15869.44,pW91693970Hm033718
VH003458,BMW,X5,2019,suv,gasoline,24859.81,Nt86270659RJ285145
VH003459,Nissan,Rogue,2013,suv,gasoline,4868.12,su13940007Rs564849
VH003460,Chevrolet,Cruze,2022,sedan,gasoline,10777.89,ek13866410xa244930
VH003461,Honda,Pilot,2017,suv,gasoline,12961.43,Zu91529076ew629298
VH003462,Nissan,Rogue,2010,suv,gasoline,3480.0,Zg45097091ae414205
VH003463,Kia,Sorento,2008,suv,electric,3960.0,Ey69801227PU026969
VH003464,BMW,X5,2023,suv,electric,43402.26,rM31440849Ve963488
VH003465,BMW,X5,2008,suv,gasoline,7440.0,Og03036164tB020614
VH003466,Nissan,Pathfinder,2017,suv,diesel,10764.58,vZ77134095lz104215
VH003467,Toyota,Tacoma,2016,truck,gasoline,7897.72,PR97331763Of350306
VH003468,Toyota,Tacoma,2011,truck,gasoline,4080.0,Vi38816365zE039970
VH003469,Hyundai,Sonata,2020,sedan,gasoline,10837.26,Xw56912923UP846898
VH003470,Nissan,Rogue,2008,suv,hybrid,3480.0,wI80362588SG001261
VH003471,Ford,F-150,2022,truck,gasoline,27272.18,VF77372157Xn995607
VH003472,Toyota,RAV4,2013,suv,gasoline,4692.61,tw08461672BO124982
VH003473,BMW,7 Series,2014,sedan,gasoline,16225.51,SN80402940Xk116704
VH003474,BMW,5 Series,2014,sedan,gasoline,10840.86,gT62857853EL830959
VH003475,Nissan,Rogue,2021,suv,gasoline,16167.61,Hu19588423Wd975277
VH003476,Toyota,Highlander,2022,suv,gasoline,24296.74,Yi77239652xf488419
VH003477,Hyundai,Elantra,2011,sedan,gasoline,2743.53,JC99202014WR027453
VH003478,Ford,Mustang,2016,sedan,hybrid,8467.95,sL68489664qg638154
VH003479,BMW,5 Series,2017,sedan,gasoline,17462.3,sH57033914hW898406
VH003480,Kia,Sportage,2014,suv,gasoline,4735.86,gp41392149ts300799
VH003481,Kia,Sorento,2023,suv,gasoline,24415.72,jp35968221Qv698360
VH003482,Kia,Sorento,2015,suv,gasoline,7598.38,kT93847161OI598011
VH003483,Toyota,Corolla,2011,sedan,gasoline,2760.0,hy10017730WG409517
VH003484,Honda,CR-V,2014,suv,gasoline,6265.1,As44655730li754411
VH003485,Chevrolet,Silverado,2020,truck,gasoline,17330.24,Zm50039927HM817412
VH003486,Chevrolet,Cruze,2014,sedan,hybrid,3877.66,sR82657843YJ083207
VH003487,Chevrolet,Malibu,2012,sedan,hybrid,3915.7,rz30972587WC407480
VH003488,Honda,Civic,2009,sedan,electric,2880.0,RA11831393HJ928630
VH003489,Nissan,Altima,2016,sedan,gasoline,7171.93,qr96084053yw336244
VH003490,Nissan,Frontier,2024,truck,gasoline,21829.76,Fd60250597eP139863
VH003491,Hyundai,Accent,2022,sedan,gasoline,11594.16,Su07745883dn598583
VH003492,Hyundai,Sonata,2019,sedan,gasoline,11071.78,cu21341333Ed494822
VH003493,Hyundai,Sonata,2019,sedan,gasoline,9755.31,KS94823038pV942809
VH003494,Honda,CR-V,2014,suv,gasoline,5626.18,cL55777715zR303289
VH003495,Chevrolet,Tahoe,2017,suv,gasoline,13842.17,dJ12642112IA558916
VH003496,Nissan,Rogue,2023,suv,gasoline,17230.37,xE50825033Pd247652
VH003497,Chevrolet,Equinox,2009,suv,gasoline,3480.0,CY32762762NN151344
VH003498,BMW,7 Series,2021,sedan,hybrid,48314.6,St10753459HD425791
VH003499,Chevrolet,Cruze,2013,sedan,gasoline,3565.07,ZC73455342Jv116708
VH003500,Honda,Accord,2016,sedan,gasoline,7358.55,jW06939267dk621262
VH003501,Kia,Sorento,2024,suv,electric,24972.0,BK92643524kN177694
VH003502,Kia,Forte,2019,sedan,gasoline,9016.33,IR34897065VZ381450
VH003503,Chevrolet,Cruze,2018,sedan,gasoline,7011.87,Aa37536493lf926808
VH003504,Hyundai,Accent,2008,sedan,gasoline,2280.0,Nl86677251CY025859
VH003505,Nissan,Altima,2022,sedan,gasoline,12697.68,Qv91842375tA301096
VH003506,Ford,Explorer,2024,suv,electric,26389.11,SX75693384ez831950
VH003507,Kia,Optima,2023,sedan,gasoline,14613.95,rK67875851aA782362
VH003508,Honda,Pilot,2013,suv,gasoline,5775.38,YH47508803Xf656510
VH003509,Kia,Soul,2013,suv,gasoline,3477.39,IC29861393li693061
VH003510,BMW,X5,2008,suv,gasoline,7440.0,wE74526010EW064994
VH003511,Ford,Mustang,2018,sedan,gasoline,10728.12,GD71200683XH395359
VH003512,Nissan,Sentra,2021,sedan,gasoline,11647.29,nf02090155QZ437271
VH003513,Hyundai,Elantra,2022,sedan,gasoline,13810.97,Xw19632833dy477073
VH003514,BMW,5 Series,2024,sedan,gasoline,44560.74,eU88118011oE592118
VH003515,Toyota,Camry,2011,sedan,hybrid,3554.83,kK05054845Ql050059
VH003516,Toyota,Corolla,2012,sedan,gasoline,3147.43,Vf81270346nu715471
VH003517,BMW,3 Series,2014,sedan,gasoline,8133.77,vq88455151Tc310449
VH003518,Toyota,Tacoma,2023,truck,gasoline,19622.08,Mn46778475sA151812
VH003519,Ford,F-150,2019,truck,gasoline,13864.88,WY59446918DT140311
VH003520,BMW,5 Series,2023,sedan,gasoline,39090.53,dx08479030Xf791773
VH003521,Ford,F-150,2014,truck,gasoline,8037.16,pi13844154xV647063
VH003522,Hyundai,Elantra,2022,sedan,gasoline,12834.9,xp44643049aE025831
VH003523,Nissan,Rogue,2013,suv,gasoline,5426.44,FA67200416Nm230831
VH003524,Kia,Forte,2010,sedan,hybrid,2571.87,am02226757DU299120
VH003525,Nissan,Pathfinder,2015,suv,gasoline,7224.88,NO49423301Ru573070
VH003526,Ford,F-150,2023,truck,gasoline,28353.88,ft47564476bh436775
VH003527,Hyundai,Santa Fe,2023,suv,gasoline,18980.36,tI55205636kb143736
VH003528,Chevrolet,Cruze,2008,sedan,gasoline,2400.0,yG81773746Ck824817
VH003529,Hyundai,Elantra,2015,sedan,gasoline,4901.66,jD32391249TC859688
VH003530,Nissan,Sentra,2012,sedan,gasoline,2959.7,MM39322647Ei769785
VH003531,Kia,Forte,2020,sedan,gasoline,8382.14,hi17383493Tk970186
VH003532,Honda,CR-V,2019,suv,gasoline,12802.17,jq83637942Yh967419
VH003533,Toyota,Highlander,2018,suv,gasoline,11922.14,ts07661727Rg023719
VH003534,Nissan,Altima,2017,sedan,gasoline,6534.35,iK36297719uV460664
VH003535,Ford,F-150,2017,truck,gasoline,12308.63,qL79268954hv570802
VH003536,Nissan,Frontier,2011,truck,gasoline,3966.26,YN47209932ZX935745
VH003537,Hyundai,Elantra,2015,sedan,gasoline,4215.02,OC40224590Rf822647
VH003538,Hyundai,Elantra,2013,sedan,gasoline,3715.23,Nl00754195Lt863192
VH003539,Chevrolet,Malibu,2012,sedan,electric,3288.26,Qv80822766PQ056355
VH003540,Toyota,Tacoma,2010,truck,gasoline,4080.0,RH86787391bg485529
VH003541,BMW,3 Series,2019,sedan,gasoline,15800.07,Zn65264032yl711109
VH003542,Nissan,Altima,2010,sedan,gasoline,3197.14,ms22224414lB985267
VH003543,Chevrolet,Silverado,2018,truck,gasoline,14210.98,Ca06649998yo421930
VH003544,Toyota,Highlander,2008,suv,gasoline,4560.0,ay38785063nO524918
VH003545,Ford,Escape,2010,suv,gasoline,3480.0,zN33540071zQ194186
VH003546,Chevrolet,Malibu,2021,sedan,gasoline,14801.96,MO64072091WY926061
VH003547,BMW,X5,2014,suv,gasoline,12958.56,dU05776486IC198532
VH003548,Chevrolet,Tahoe,2018,suv,gasoline,16806.78,lg67047133cg622177
VH003549,Hyundai,Tucson,2012,suv,gasoline,4704.41,Rq29511680RT063382
VH003550,Honda,Pilot,2017,suv,gasoline,10422.13,yQ07614413wI658592
VH003551,Hyundai,Santa Fe,2008,suv,electric,3960.0,qa74464788qe284023
VH003552,Hyundai,Tucson,2011,suv,gasoline,3480.0,BC04316159qO283088
VH003553,Honda,CR-V,2023,suv,gasoline,21870.38,ta63440504TV207647
VH003554,Honda,Accord,2019,sedan,hybrid,10924.82,Xb78726326qQ290740
VH003555,Kia,Sorento,2019,suv,gasoline,13840.89,Kz30544659yl147907
VH003556,Chevrolet,Cruze,2017,sedan,gasoline,5446.64,rO91345993fF475798
VH003557,Ford,Mustang,2019,sedan,gasoline,11959.02,Ck18177910kQ144456
VH003558,BMW,3 Series,2014,sedan,hybrid,8371.43,qZ89622749RC701640
VH003559,Honda,CR-V,2012,suv,gasoline,4473.12,Ju75665543uo355928
VH003560,Honda,Accord,2010,sedan,hybrid,3480.0,VL83453671WV419557
VH003561,Chevrolet,Malibu,2009,sedan,gasoline,3120.0,WL95520257Ye545212
VH003562,Kia,Forte,2008,sedan,gasoline,2520.0,We91370574SD221964
VH003563,Hyundai,Accent,2009,sedan,gasoline,2280.0,XF47570748ZF219299
VH003564,Nissan,Pathfinder,2024,suv,gasoline,29758.68,di67998293XW995859
VH003565,Chevrolet,Cruze,2009,sedan,gasoline,2400.0,gj38054768sa246966
VH003566,Ford,Mustang,2017,sedan,hybrid,9343.08,TH68303126yb284220
VH003567,Toyota,Corolla,2021,sedan,gasoline,10338.99,ld96323513YR542794
VH003568,Honda,Odyssey,2020,minivan,gasoline,14825.04,BG92535333qx091541
VH003569,BMW,X3,2010,suv,gasoline,5640.0,FK65572037rG558182
VH003570,Hyundai,Tucson,2012,suv,gasoline,4194.34,ir20535312hM101742
VH003571,Honda,CR-V,2019,suv,hybrid,11589.92,qo41470589QL810862
VH003572,Honda,Civic,2023,sedan,gasoline,14113.87,WX09266273hr931813
VH003573,Ford,Escape,2024,suv,gasoline,23037.94,YI46157828fq723282
VH003574,Kia,Sportage,2020,suv,gasoline,12369.3,Tw40382695SR440863
VH003575,Toyota,Camry,2011,sedan,gasoline,3617.75,AG78998529Ul591767
VH003576,Nissan,Sentra,2022,sedan,gasoline,13330.42,UX39945992JA322478
VH003577,Chevrolet,Tahoe,2013,suv,gasoline,7236.12,Ei43155122UN489565
VH003578,Nissan,Sentra,2022,sedan,hybrid,12415.82,hK34444447Ai942477
VH003579,Kia,Soul,2009,suv,gasoline,2400.0,GB30027534Kr911970
VH003580,Ford,Escape,2009,suv,gasoline,3480.0,cG99813491Ve088881
VH003581,Toyota,Camry,2012,sedan,gasoline,4009.01,Of55454192ZM751505
VH003582,Ford,Escape,2010,suv,electric,3480.0,CT40067085mB009197
VH003583,BMW,X5,2016,suv,gasoline,13749.24,Gu06566244gS774158
VH003584,Chevrolet,Equinox,2012,suv,gasoline,4687.64,Wz07703485Zs685916
VH003585,Toyota,Tacoma,2019,truck,hybrid,11516.01,TH93790960pc796834
VH003586,BMW,7 Series,2021,sedan,gasoline,48046.43,aC65206527gK461576
VH003587,BMW,3 Series,2022,sedan,gasoline,27832.45,GB20815006AX991838
VH003588,Chevrolet,Malibu,2011,sedan,gasoline,3168.43,kc50536242St805502
VH003589,Hyundai,Sonata,2016,sedan,gasoline,7576.62,VO66435080QX135865
VH003590,Toyota,Tacoma,2024,truck,gasoline,28643.21,MF47776429Pz428473
VH003591,Toyota,Highlander,2013,suv,gasoline,5868.56,za31650714xZ354295
VH003592,Ford,Explorer,2011,suv,gasoline,4680.0,pa08819517Ml745611
VH003593,Kia,Sorento,2010,suv,electric,3960.0,IN88682163gh653462
VH003594,Hyundai,Tucson,2023,suv,gasoline,21181.76,ys26014027Ry006720
VH003595,Kia,Optima,2019,sedan,gasoline,9459.75,qF28242906ej423429
VH003596,Nissan,Pathfinder,2016,suv,gasoline,9905.98,Jm28951633Vp073541
VH003597,Chevrolet,Equinox,2017,suv,gasoline,7221.46,MS66062965Ti688400
VH003598,Kia,Forte,2018,sedan,gasoline,6256.27,Ec61566259ba163296
VH003599,Nissan,Pathfinder,2015,suv,gasoline,7447.71,Jj23611498QY541047
VH003600,Kia,Soul,2015,suv,gasoline,3715.82,Kl62758044AN723676
VH003601,Honda,CR-V,2017,suv,gasoline,8385.56,DU33025891MO910594
VH003602,Kia,Forte,2011,sedan,gasoline,2520.0,qS47544990aR680401
VH003603,BMW,X3,2009,suv,gasoline,5640.0,om43749645cE376945
VH003604,Hyundai,Elantra,2017,sedan,hybrid,5941.26,je73066450KH138790
VH003605,Hyundai,Elantra,2009,sedan,gasoline,2640.0,Xq58615814of280284
